GEOID,NAME,ABBR,year,indicator_id,category,dimension,indicator_label,value_pwd,value_pwod,value_raw,direction,transform,weight,source_status,notes,value_transformed,value_winsor,z_score,score_100_unadjusted,score_100
35,New Mexico,NM,2024,rel_score_propertycrime,CP,relative,Property Crime Rate: Relative,2965.84589303066,NA,2965.84589303066,lower_better,none,1,acs_ready,"Source: FBI NIBRS 2024 — Table 28 (Crimes Against Property). Downloaded to external_data/. Variable: property_crime_rate = (Burglary + Larceny/Theft + Motor Vehicle Theft) / Population Covered × 100,000. Arson excluded. Rate denominator = population covered by NIBRS-reporting agencies (NOT total state pop). 2024 low-participation states: FL (~62% covered), PA (~51% covered), AK (~61% covered) — flagged in fbi_crime_2024.csv via fbi_coverage_note column. Data added to national_data via 01b Section B + INTEGRATION (April 2026).",2965.84589303066,2965.84589303066,2.346984728775891,99.053698476608,0.9463015233919948
36,New York,NY,2024,rel_score_propertycrime,CP,relative,Property Crime Rate: Relative,2018.4879518203968,NA,2018.4879518203968,lower_better,none,1,acs_ready,"Source: FBI NIBRS 2024 — Table 28 (Crimes Against Property). Downloaded to external_data/. Variable: property_crime_rate = (Burglary + Larceny/Theft + Motor Vehicle Theft) / Population Covered × 100,000. Arson excluded. Rate denominator = population covered by NIBRS-reporting agencies (NOT total state pop). 2024 low-participation states: FL (~62% covered), PA (~51% covered), AK (~61% covered) — flagged in fbi_crime_2024.csv via fbi_coverage_note column. Data added to national_data via 01b Section B + INTEGRATION (April 2026).",2018.4879518203968,2018.4879518203968,0.5683258450138925,71.50931335816972,28.49068664183028
37,North Carolina,NC,2024,rel_score_propertycrime,CP,relative,Property Crime Rate: Relative,1995.3566623207696,NA,1995.3566623207696,lower_better,none,1,acs_ready,"Source: FBI NIBRS 2024 — Table 28 (Crimes Against Property). Downloaded to external_data/. Variable: property_crime_rate = (Burglary + Larceny/Theft + Motor Vehicle Theft) / Population Covered × 100,000. Arson excluded. Rate denominator = population covered by NIBRS-reporting agencies (NOT total state pop). 2024 low-participation states: FL (~62% covered), PA (~51% covered), AK (~61% covered) — flagged in fbi_crime_2024.csv via fbi_coverage_note column. Data added to national_data via 01b Section B + INTEGRATION (April 2026).",1995.3566623207696,1995.3566623207696,0.5248969869533138,70.01725979521012,29.982740204789877
38,North Dakota,ND,2024,rel_score_propertycrime,CP,relative,Property Crime Rate: Relative,1721.0254854368932,NA,1721.0254854368932,lower_better,none,1,acs_ready,"Source: FBI NIBRS 2024 — Table 28 (Crimes Against Property). Downloaded to external_data/. Variable: property_crime_rate = (Burglary + Larceny/Theft + Motor Vehicle Theft) / Population Covered × 100,000. Arson excluded. Rate denominator = population covered by NIBRS-reporting agencies (NOT total state pop). 2024 low-participation states: FL (~62% covered), PA (~51% covered), AK (~61% covered) — flagged in fbi_crime_2024.csv via fbi_coverage_note column. Data added to national_data via 01b Section B + INTEGRATION (April 2026).",1721.0254854368932,1721.0254854368932,0.00984183870170499,50.392626219076895,49.607373780923105
39,Ohio,OH,2024,rel_score_propertycrime,CP,relative,Property Crime Rate: Relative,1602.4829861307849,NA,1602.4829861307849,lower_better,none,1,acs_ready,"Source: FBI NIBRS 2024 — Table 28 (Crimes Against Property). Downloaded to external_data/. Variable: property_crime_rate = (Burglary + Larceny/Theft + Motor Vehicle Theft) / Population Covered × 100,000. Arson excluded. Rate denominator = population covered by NIBRS-reporting agencies (NOT total state pop). 2024 low-participation states: FL (~62% covered), PA (~51% covered), AK (~61% covered) — flagged in fbi_crime_2024.csv via fbi_coverage_note column. Data added to national_data via 01b Section B + INTEGRATION (April 2026).",1602.4829861307849,1602.4829861307849,-0.21272099665575292,41.57722943002838,58.42277056997162
40,Oklahoma,OK,2024,rel_score_propertycrime,CP,relative,Property Crime Rate: Relative,2005.228802217516,NA,2005.228802217516,lower_better,none,1,acs_ready,"Source: FBI NIBRS 2024 — Table 28 (Crimes Against Property). Downloaded to external_data/. Variable: property_crime_rate = (Burglary + Larceny/Theft + Motor Vehicle Theft) / Population Covered × 100,000. Arson excluded. Rate denominator = population covered by NIBRS-reporting agencies (NOT total state pop). 2024 low-participation states: FL (~62% covered), PA (~51% covered), AK (~61% covered) — flagged in fbi_crime_2024.csv via fbi_coverage_note column. Data added to national_data via 01b Section B + INTEGRATION (April 2026).",2005.228802217516,2005.228802217516,0.5434318707234937,70.65837564283292,29.34162435716708
41,Oregon,OR,2024,rel_score_propertycrime,CP,relative,Property Crime Rate: Relative,2436.4587270536354,NA,2436.4587270536354,lower_better,none,1,acs_ready,"Source: FBI NIBRS 2024 — Table 28 (Crimes Against Property). Downloaded to external_data/. Variable: property_crime_rate = (Burglary + Larceny/Theft + Motor Vehicle Theft) / Population Covered × 100,000. Arson excluded. Rate denominator = population covered by NIBRS-reporting agencies (NOT total state pop). 2024 low-participation states: FL (~62% covered), PA (~51% covered), AK (~61% covered) — flagged in fbi_crime_2024.csv via fbi_coverage_note column. Data added to national_data via 01b Section B + INTEGRATION (April 2026).",2436.4587270536354,2436.4587270536354,1.3530634823759125,91.1982324692208,8.801767530779188
42,Pennsylvania,PA,2024,rel_score_propertycrime,CP,relative,Property Crime Rate: Relative,1795.358149980479,NA,1795.358149980479,lower_better,none,1,acs_ready,"Source: FBI NIBRS 2024 — Table 28 (Crimes Against Property). Downloaded to external_data/. Variable: property_crime_rate = (Burglary + Larceny/Theft + Motor Vehicle Theft) / Population Covered × 100,000. Arson excluded. Rate denominator = population covered by NIBRS-reporting agencies (NOT total state pop). 2024 low-participation states: FL (~62% covered), PA (~51% covered), AK (~61% covered) — flagged in fbi_crime_2024.csv via fbi_coverage_note column. Data added to national_data via 01b Section B + INTEGRATION (April 2026).",1795.358149980479,1795.358149980479,0.14940097299813188,55.93813779967396,44.06186220032604
44,Rhode Island,RI,2024,rel_score_propertycrime,CP,relative,Property Crime Rate: Relative,1045.2945989811708,NA,1045.2945989811708,lower_better,none,1,acs_ready,"Source: FBI NIBRS 2024 — Table 28 (Crimes Against Property). Downloaded to external_data/. Variable: property_crime_rate = (Burglary + Larceny/Theft + Motor Vehicle Theft) / Population Covered × 100,000. Arson excluded. Rate denominator = population covered by NIBRS-reporting agencies (NOT total state pop). 2024 low-participation states: FL (~62% covered), PA (~51% covered), AK (~61% covered) — flagged in fbi_crime_2024.csv via fbi_coverage_note column. Data added to national_data via 01b Section B + INTEGRATION (April 2026).",1045.2945989811708,1045.2945989811708,-1.2588388699767945,10.404426872561151,89.59557312743885
45,South Carolina,SC,2024,rel_score_propertycrime,CP,relative,Property Crime Rate: Relative,1994.8257117935725,NA,1994.8257117935725,lower_better,none,1,acs_ready,"Source: FBI NIBRS 2024 — Table 28 (Crimes Against Property). Downloaded to external_data/. Variable: property_crime_rate = (Burglary + Larceny/Theft + Motor Vehicle Theft) / Population Covered × 100,000. Arson excluded. Rate denominator = population covered by NIBRS-reporting agencies (NOT total state pop). 2024 low-participation states: FL (~62% covered), PA (~51% covered), AK (~61% covered) — flagged in fbi_crime_2024.csv via fbi_coverage_note column. Data added to national_data via 01b Section B + INTEGRATION (April 2026).",1994.8257117935725,1994.8257117935725,0.5239001305055484,69.98259979830512,30.017400201694883
46,South Dakota,SD,2024,rel_score_propertycrime,CP,relative,Property Crime Rate: Relative,1770.3153899738174,NA,1770.3153899738174,lower_better,none,1,acs_ready,"Source: FBI NIBRS 2024 — Table 28 (Crimes Against Property). Downloaded to external_data/. Variable: property_crime_rate = (Burglary + Larceny/Theft + Motor Vehicle Theft) / Population Covered × 100,000. Arson excluded. Rate denominator = population covered by NIBRS-reporting agencies (NOT total state pop). 2024 low-participation states: FL (~62% covered), PA (~51% covered), AK (~61% covered) — flagged in fbi_crime_2024.csv via fbi_coverage_note column. Data added to national_data via 01b Section B + INTEGRATION (April 2026).",1770.3153899738174,1770.3153899738174,0.10238334046225564,54.07737967177672,45.92262032822328
47,Tennessee,TN,2024,rel_score_propertycrime,CP,relative,Property Crime Rate: Relative,2056.2550518578923,NA,2056.2550518578923,lower_better,none,1,acs_ready,"Source: FBI NIBRS 2024 — Table 28 (Crimes Against Property). Downloaded to external_data/. Variable: property_crime_rate = (Burglary + Larceny/Theft + Motor Vehicle Theft) / Population Covered × 100,000. Arson excluded. Rate denominator = population covered by NIBRS-reporting agencies (NOT total state pop). 2024 low-participation states: FL (~62% covered), PA (~51% covered), AK (~61% covered) — flagged in fbi_crime_2024.csv via fbi_coverage_note column. Data added to national_data via 01b Section B + INTEGRATION (April 2026).",2056.2550518578923,2056.2550518578923,0.6392333500587152,73.86644302179526,26.133556978204737
48,Texas,TX,2024,rel_score_propertycrime,CP,relative,Property Crime Rate: Relative,2060.4406293448105,NA,2060.4406293448105,lower_better,none,1,acs_ready,"Source: FBI NIBRS 2024 — Table 28 (Crimes Against Property). Downloaded to external_data/. Variable: property_crime_rate = (Burglary + Larceny/Theft + Motor Vehicle Theft) / Population Covered × 100,000. Arson excluded. Rate denominator = population covered by NIBRS-reporting agencies (NOT total state pop). 2024 low-participation states: FL (~62% covered), PA (~51% covered), AK (~61% covered) — flagged in fbi_crime_2024.csv via fbi_coverage_note column. Data added to national_data via 01b Section B + INTEGRATION (April 2026).",2060.4406293448105,2060.4406293448105,0.647091746824008,74.12137167737268,25.87862832262732
49,Utah,UT,2024,rel_score_propertycrime,CP,relative,Property Crime Rate: Relative,1465.4705745881988,NA,1465.4705745881988,lower_better,none,1,acs_ready,"Source: FBI NIBRS 2024 — Table 28 (Crimes Against Property). Downloaded to external_data/. Variable: property_crime_rate = (Burglary + Larceny/Theft + Motor Vehicle Theft) / Population Covered × 100,000. Arson excluded. Rate denominator = population covered by NIBRS-reporting agencies (NOT total state pop). 2024 low-participation states: FL (~62% covered), PA (~51% covered), AK (~61% covered) — flagged in fbi_crime_2024.csv via fbi_coverage_note column. Data added to national_data via 01b Section B + INTEGRATION (April 2026).",1465.4705745881988,1465.4705745881988,-0.4699609820667029,31.919144710426707,68.0808552895733
50,Vermont,VT,2024,rel_score_propertycrime,CP,relative,Property Crime Rate: Relative,1653.8343513345558,NA,1653.8343513345558,lower_better,none,1,acs_ready,"Source: FBI NIBRS 2024 — Table 28 (Crimes Against Property). Downloaded to external_data/. Variable: property_crime_rate = (Burglary + Larceny/Theft + Motor Vehicle Theft) / Population Covered × 100,000. Arson excluded. Rate denominator = population covered by NIBRS-reporting agencies (NOT total state pop). 2024 low-participation states: FL (~62% covered), PA (~51% covered), AK (~61% covered) — flagged in fbi_crime_2024.csv via fbi_coverage_note column. Data added to national_data via 01b Section B + INTEGRATION (April 2026).",1653.8343513345558,1653.8343513345558,-0.11630911478952805,45.370378104220336,54.629621895779664
51,Virginia,VA,2024,rel_score_propertycrime,CP,relative,Property Crime Rate: Relative,1589.640552367655,NA,1589.640552367655,lower_better,none,1,acs_ready,"Source: FBI NIBRS 2024 — Table 28 (Crimes Against Property). Downloaded to external_data/. Variable: property_crime_rate = (Burglary + Larceny/Theft + Motor Vehicle Theft) / Population Covered × 100,000. Arson excluded. Rate denominator = population covered by NIBRS-reporting agencies (NOT total state pop). 2024 low-participation states: FL (~62% covered), PA (~51% covered), AK (~61% covered) — flagged in fbi_crime_2024.csv via fbi_coverage_note column. Data added to national_data via 01b Section B + INTEGRATION (April 2026).",1589.640552367655,1589.640552367655,-0.2368325894426723,40.63933339765256,59.36066660234744
53,Washington,WA,2024,rel_score_propertycrime,CP,relative,Property Crime Rate: Relative,2576.1316903601896,NA,2576.1316903601896,lower_better,none,1,acs_ready,"Source: FBI NIBRS 2024 — Table 28 (Crimes Against Property). Downloaded to external_data/. Variable: property_crime_rate = (Burglary + Larceny/Theft + Motor Vehicle Theft) / Population Covered × 100,000. Arson excluded. Rate denominator = population covered by NIBRS-reporting agencies (NOT total state pop). 2024 low-participation states: FL (~62% covered), PA (~51% covered), AK (~61% covered) — flagged in fbi_crime_2024.csv via fbi_coverage_note column. Data added to national_data via 01b Section B + INTEGRATION (April 2026).",2576.1316903601896,2576.1316903601896,1.615298637853886,94.68769807493842,5.3123019250615755
54,West Virginia,WV,2024,rel_score_propertycrime,CP,relative,Property Crime Rate: Relative,1139.5264398286904,NA,1139.5264398286904,lower_better,none,1,acs_ready,"Source: FBI NIBRS 2024 — Table 28 (Crimes Against Property). Downloaded to external_data/. Variable: property_crime_rate = (Burglary + Larceny/Theft + Motor Vehicle Theft) / Population Covered × 100,000. Arson excluded. Rate denominator = population covered by NIBRS-reporting agencies (NOT total state pop). 2024 low-participation states: FL (~62% covered), PA (~51% covered), AK (~61% covered) — flagged in fbi_crime_2024.csv via fbi_coverage_note column. Data added to national_data via 01b Section B + INTEGRATION (April 2026).",1139.5264398286904,1139.5264398286904,-1.0819191508655912,13.964422722458552,86.03557727754145
55,Wisconsin,WI,2024,rel_score_propertycrime,CP,relative,Property Crime Rate: Relative,1160.66321169094,NA,1160.66321169094,lower_better,none,1,acs_ready,"Source: FBI NIBRS 2024 — Table 28 (Crimes Against Property). Downloaded to external_data/. Variable: property_crime_rate = (Burglary + Larceny/Theft + Motor Vehicle Theft) / Population Covered × 100,000. Arson excluded. Rate denominator = population covered by NIBRS-reporting agencies (NOT total state pop). 2024 low-participation states: FL (~62% covered), PA (~51% covered), AK (~61% covered) — flagged in fbi_crime_2024.csv via fbi_coverage_note column. Data added to national_data via 01b Section B + INTEGRATION (April 2026).",1160.66321169094,1160.66321169094,-1.0422349877721648,14.865137271893412,85.13486272810658
